gene_id,non_coding,mzt_gene_class,hourly_wave,utr,s8mers,s7mera1,s7merm8,s6mer,s6mero,target
ENSDARG00000076602,no,maternal,not_assigned,ENSDARG00000076602:UTR3,0,0,0,0,0,others
ENSDARG00000076618,no,maternal_zygotic,6,ENSDARG00000076618:UTR2,0,0,0,0,0,others
ENSDARG00000076624,no,maternal,not_assigned,ENSDARG00000076624:UTR4,0,0,0,0,0,others
ENSDARG00000076627,no,maternal_zygotic,6,ENSDARG00000076627:UTR4,0,0,0,1,1,putative_targets
ENSDARG00000076659,no,maternal_zygotic,6,ENSDARG00000076659:UTR2,0,0,0,0,0,others
ENSDARG00000076667,no,maternal_zygotic,4,ENSDARG00000076667:UTR4,0,0,0,0,0,others
ENSDARG00000076679,no,maternal,not_assigned,ENSDARG00000076679:UTR3,0,0,0,0,0,others
ENSDARG00000076716,no,maternal,not_assigned,ENSDARG00000076716:UTR3,0,0,0,0,0,controls
ENSDARG00000076718,no,maternal,not_assigned,ENSDARG00000076718:UTR5,0,0,0,0,0,controls
ENSDARG00000076742,no,maternal_zygotic,7,ENSDARG00000076742:UTR2,0,0,0,1,1,putative_targets
ENSDARG00000076754,no,maternal,not_assigned,ENSDARG00000076754:UTR4,0,0,0,1,0,putative_targets
ENSDARG00000076763,no,maternal,not_assigned,ENSDARG00000076763:UTR2,0,1,0,0,0,putative_targets
ENSDARG00000076791,no,maternal_zygotic,6,ENSDARG00000076791:UTR2,0,0,1,0,1,putative_targets
ENSDARG00000076796,no,maternal_zygotic,7,ENSDARG00000076796:UTR5,0,0,0,1,0,putative_targets
ENSDARG00000076799,no,zygotic,4,ENSDARG00000076799:UTR2,0,0,2,1,2,putative_targets
ENSDARG00000076801,no,maternal,not_assigned,ENSDARG00000076801:UTR3,0,0,0,1,0,known_target
ENSDARG00000076805,no,maternal_zygotic,4,ENSDARG00000076805:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000076807,no,maternal_zygotic,5,ENSDARG00000076807:UTR4,0,0,0,0,2,putative_targets
ENSDARG00000076811,no,maternal_zygotic,6,ENSDARG00000076811:UTR2,2,0,0,1,0,putative_targets
ENSDARG00000076815,no,maternal_zygotic,5,ENSDARG00000076815:UTR2,0,0,0,0,0,others
ENSDARG00000076836,no,maternal_zygotic,5,ENSDARG00000076836:UTR5,0,0,0,0,0,others
ENSDARG00000076839,no,maternal_zygotic,6,ENSDARG00000076839:UTR2,0,0,0,0,0,controls
ENSDARG00000076847,no,maternal,not_assigned,ENSDARG00000076847:UTR3,1,0,1,1,4,putative_targets
ENSDARG00000076857,no,zygotic,7,ENSDARG00000076857:UTR1,0,0,0,0,0,others
ENSDARG00000076858,no,maternal,not_assigned,ENSDARG00000076858:UTR2,0,0,0,0,0,others
ENSDARG00000076861,no,maternal,not_assigned,ENSDARG00000076861:UTR2,0,0,1,0,0,putative_targets
ENSDARG00000076867,no,maternal,not_assigned,ENSDARG00000076867:UTR6,0,0,0,0,0,others
ENSDARG00000076888,no,undetermined,not_assigned,ENSDARG00000076888:UTR3,1,0,0,0,0,putative_targets
ENSDARG00000076889,no,maternal,not_assigned,ENSDARG00000076889:UTR3,0,0,0,0,0,others
ENSDARG00000076891,no,maternal,not_assigned,ENSDARG00000076891:UTR2,0,0,0,0,0,controls
ENSDARG00000076895,no,zygotic,5,ENSDARG00000076895:UTR4,0,0,0,0,0,others
ENSDARG00000076899,no,maternal,not_assigned,ENSDARG00000076899:UTR3,0,0,1,0,1,putative_targets
ENSDARG00000076904,no,maternal,not_assigned,ENSDARG00000076904:UTR3,0,0,0,0,0,controls
ENSDARG00000076913,no,maternal_zygotic,6,ENSDARG00000076913:UTR11,0,0,0,1,0,putative_targets
ENSDARG00000076920,no,maternal_zygotic,6,ENSDARG00000076920:UTR9,0,0,2,0,0,putative_targets
ENSDARG00000076924,no,maternal,not_assigned,ENSDARG00000076924:UTR3,0,0,0,0,0,others
ENSDARG00000076939,no,maternal_zygotic,7,ENSDARG00000076939:UTR5,0,0,0,0,0,others
ENSDARG00000076949,no,maternal,not_assigned,ENSDARG00000076949:UTR2,0,0,0,0,0,others
ENSDARG00000076962,no,maternal_zygotic,7,ENSDARG00000076962:UTR13,0,0,0,0,0,controls
ENSDARG00000076965,no,maternal,not_assigned,ENSDARG00000076965:UTR5,0,0,0,0,0,others
ENSDARG00000076966,no,maternal_zygotic,6,ENSDARG00000076966:UTR6,0,0,0,0,0,others
ENSDARG00000076980,no,maternal,not_assigned,ENSDARG00000076980,0,0,0,0,0,others
ENSDARG00000076988,no,maternal_zygotic,5,ENSDARG00000076988:UTR2,0,0,1,0,0,putative_targets
ENSDARG00000076995,no,maternal_zygotic,5,ENSDARG00000076995:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000077012,no,maternal_zygotic,6,ENSDARG00000077012:UTR3,0,0,0,0,0,controls
ENSDARG00000077013,no,maternal_zygotic,5,ENSDARG00000077013:UTR4,0,0,0,0,0,controls
ENSDARG00000077018,no,maternal,not_assigned,ENSDARG00000077018:UTR7,0,0,0,0,0,others
ENSDARG00000077037,no,maternal_zygotic,4,ENSDARG00000077037:UTR5,0,1,0,1,3,putative_targets
ENSDARG00000077038,no,maternal_zygotic,4,ENSDARG00000077038:UTR5,0,0,0,0,0,others
ENSDARG00000077044,no,zygotic,6,ENSDARG00000077044:UTR2,0,0,0,0,0,others
ENSDARG00000077052,no,zygotic,6,ENSDARG00000077052:UTR3,2,0,2,0,0,putative_targets
ENSDARG00000077057,no,maternal_zygotic,6,ENSDARG00000077057:UTR3,0,0,0,0,0,others
ENSDARG00000077060,no,maternal_zygotic,5,ENSDARG00000077060:UTR1,0,0,0,0,0,others
ENSDARG00000077075,no,maternal_zygotic,5,ENSDARG00000077075:UTR4,0,0,1,1,1,putative_targets
ENSDARG00000077078,no,maternal_zygotic,5,ENSDARG00000077078:UTR6,0,0,0,0,0,others
ENSDARG00000077081,no,maternal_zygotic,6,ENSDARG00000077081:UTR3,0,0,0,1,0,putative_targets
ENSDARG00000077085,no,maternal_zygotic,5,ENSDARG00000077085:UTR4,0,0,0,0,0,controls
ENSDARG00000077089,no,maternal,not_assigned,ENSDARG00000077089:UTR4,0,0,0,0,0,others
ENSDARG00000077093,no,maternal_zygotic,4,ENSDARG00000077093:UTR8,0,0,0,0,0,others
ENSDARG00000077095,no,maternal_zygotic,5,ENSDARG00000077095:UTR5,0,0,0,0,0,others
ENSDARG00000077114,no,maternal_zygotic,7,ENSDARG00000077114:UTR3,0,0,0,0,0,others
ENSDARG00000077115,no,maternal,not_assigned,ENSDARG00000077115:UTR1,0,0,0,0,2,putative_targets
ENSDARG00000077116,no,maternal_zygotic,5,ENSDARG00000077116:UTR5,0,0,0,0,0,others
ENSDARG00000077119,no,maternal_zygotic,7,ENSDARG00000077119:UTR10,0,0,0,0,0,others
ENSDARG00000077126,no,maternal_zygotic,4,ENSDARG00000077126:UTR4,0,0,0,0,1,putative_targets
ENSDARG00000077143,no,maternal_zygotic,5,ENSDARG00000077143:UTR3,0,0,0,0,0,others
ENSDARG00000077178,no,maternal,not_assigned,ENSDARG00000077178,0,0,0,0,0,others
ENSDARG00000077202,no,maternal,not_assigned,ENSDARG00000077202:UTR10,0,0,0,0,0,others
ENSDARG00000077215,no,maternal,not_assigned,ENSDARG00000077215:UTR4,0,0,0,0,0,others
ENSDARG00000077226,no,maternal_zygotic,5,ENSDARG00000077226:UTR4,0,1,0,0,0,putative_targets
ENSDARG00000077227,no,maternal_zygotic,6,ENSDARG00000077227:UTR2,0,0,0,0,0,others
ENSDARG00000077228,no,maternal,not_assigned,ENSDARG00000077228,0,0,0,0,0,others
ENSDARG00000077253,no,zygotic,6,ENSDARG00000077253:UTR2,0,0,0,0,0,controls
ENSDARG00000077264,no,maternal_zygotic,5,ENSDARG00000077264:UTR2,0,0,0,0,0,others
ENSDARG00000077265,no,maternal_zygotic,5,ENSDARG00000077265:UTR3,0,0,0,0,0,controls
ENSDARG00000077284,no,maternal,not_assigned,ENSDARG00000077284:UTR4,0,0,0,1,0,putative_targets
ENSDARG00000077288,no,maternal,not_assigned,ENSDARG00000077288:UTR3,0,0,0,0,0,controls
ENSDARG00000077291,no,maternal_zygotic,4,ENSDARG00000077291:UTR6,0,0,0,0,0,others
ENSDARG00000077297,no,maternal_zygotic,not_assigned,ENSDARG00000077297:UTR2,0,0,1,0,0,putative_targets
ENSDARG00000077298,no,zygotic,5,ENSDARG00000077298:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000077299,no,maternal_zygotic,7,ENSDARG00000077299:UTR2,0,0,0,0,0,others
ENSDARG00000077300,no,maternal,not_assigned,ENSDARG00000077300,0,0,0,0,0,others
ENSDARG00000077307,no,zygotic,6,ENSDARG00000077307:UTR2,0,0,0,0,0,controls
ENSDARG00000077317,no,maternal,not_assigned,ENSDARG00000077317:UTR2,0,0,0,0,0,others
ENSDARG00000077323,no,maternal,not_assigned,ENSDARG00000077323:UTR4,0,0,1,0,0,putative_targets
ENSDARG00000077339,no,maternal_zygotic,5,ENSDARG00000077339:UTR5,0,0,0,0,0,others
ENSDARG00000077357,no,maternal,not_assigned,ENSDARG00000077357:UTR2,0,0,0,0,0,controls
ENSDARG00000077361,no,maternal_zygotic,6,ENSDARG00000077361:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000077372,no,maternal,not_assigned,ENSDARG00000077372:UTR3,0,0,0,1,0,putative_targets
ENSDARG00000077377,no,maternal,not_assigned,ENSDARG00000077377:UTR3,0,0,0,1,1,putative_targets
ENSDARG00000077383,no,maternal_zygotic,7,ENSDARG00000077383:UTR5,0,0,1,0,0,putative_targets
ENSDARG00000077396,no,maternal,not_assigned,ENSDARG00000077396:UTR2,0,0,0,0,0,others
ENSDARG00000077400,no,maternal,not_assigned,ENSDARG00000077400:UTR4,0,0,0,0,2,putative_targets
ENSDARG00000077404,no,maternal_zygotic,5,ENSDARG00000077404:UTR5,0,0,1,1,0,putative_targets
ENSDARG00000077405,no,maternal_zygotic,6,ENSDARG00000077405:UTR5,0,0,1,0,0,putative_targets
ENSDARG00000077407,no,maternal,not_assigned,ENSDARG00000077407:UTR2,0,0,0,0,0,others
ENSDARG00000077409,no,zygotic,6,ENSDARG00000077409:UTR7,0,0,0,0,0,others
ENSDARG00000077410,no,maternal,not_assigned,ENSDARG00000077410:UTR3,0,0,0,0,1,putative_targets
ENSDARG00000077431,no,maternal,not_assigned,ENSDARG00000077431:UTR7,0,0,0,0,0,others
ENSDARG00000077434,no,maternal_zygotic,7,ENSDARG00000077434:UTR2,0,0,0,0,0,controls
ENSDARG00000077440,no,maternal,not_assigned,ENSDARG00000077440:UTR2,0,0,1,1,0,putative_targets
ENSDARG00000077442,no,maternal_zygotic,5,ENSDARG00000077442:UTR7,0,0,1,0,1,putative_targets
ENSDARG00000077456,no,zygotic,4,ENSDARG00000077456:UTR2,0,0,0,0,0,others
ENSDARG00000077461,no,maternal,not_assigned,ENSDARG00000077461:UTR2,0,0,0,0,0,controls
ENSDARG00000077469,no,maternal_zygotic,5,ENSDARG00000077469:UTR2,0,0,0,0,0,others
ENSDARG00000077471,no,maternal,not_assigned,ENSDARG00000077471:UTR4,0,0,1,0,0,putative_targets
ENSDARG00000077473,no,zygotic,4,ENSDARG00000077473:UTR4,0,0,0,0,0,controls
ENSDARG00000077492,no,maternal,not_assigned,ENSDARG00000077492:UTR5,0,0,0,0,0,others
ENSDARG00000077495,no,maternal,not_assigned,ENSDARG00000077495:UTR2,0,0,0,0,0,others
ENSDARG00000077506,no,maternal_zygotic,7,ENSDARG00000077506:UTR12,0,0,0,0,1,putative_targets
ENSDARG00000077513,no,maternal_zygotic,not_assigned,ENSDARG00000077513:UTR3,0,1,0,0,2,putative_targets
ENSDARG00000077515,no,maternal_zygotic,6,ENSDARG00000077515:UTR5,0,0,0,1,0,putative_targets
ENSDARG00000077516,no,maternal,not_assigned,ENSDARG00000077516:UTR2,0,0,2,0,1,putative_targets
ENSDARG00000077526,no,maternal_zygotic,7,ENSDARG00000077526:UTR7,0,0,0,0,0,controls
ENSDARG00000077530,no,maternal_zygotic,4,ENSDARG00000077530:UTR5,0,0,0,2,0,putative_targets
ENSDARG00000077533,no,maternal_zygotic,4,ENSDARG00000077533:UTR1,0,0,0,0,0,others
ENSDARG00000077536,no,maternal_zygotic,5,ENSDARG00000077536:UTR2,0,0,0,0,0,controls
ENSDARG00000077537,no,maternal,not_assigned,ENSDARG00000077537:UTR3,0,0,0,0,0,controls
ENSDARG00000077540,no,maternal_zygotic,not_assigned,ENSDARG00000077540:UTR3,0,0,0,0,0,others
ENSDARG00000077544,no,maternal_zygotic,6,ENSDARG00000077544:UTR2,0,0,0,0,0,others
ENSDARG00000077546,no,maternal,not_assigned,ENSDARG00000077546:UTR4,0,0,0,2,0,putative_targets
ENSDARG00000077549,no,maternal,not_assigned,ENSDARG00000077549:UTR4,0,0,0,1,0,putative_targets
ENSDARG00000077567,no,maternal,not_assigned,ENSDARG00000077567:UTR7,0,0,0,0,1,putative_targets
ENSDARG00000077581,no,maternal_zygotic,6,ENSDARG00000077581:UTR6,1,0,0,0,2,putative_targets
ENSDARG00000077584,no,maternal,not_assigned,ENSDARG00000077584:UTR2,0,0,0,0,0,controls
ENSDARG00000077588,no,maternal,not_assigned,ENSDARG00000077588,0,0,0,0,0,others
ENSDARG00000077607,no,maternal_zygotic,5,ENSDARG00000077607:UTR13,0,0,0,0,0,others
ENSDARG00000077614,no,maternal,not_assigned,ENSDARG00000077614:UTR3,0,0,0,0,0,controls
ENSDARG00000077620,no,maternal_zygotic,4,ENSDARG00000077620:UTR4,0,0,0,0,0,controls
ENSDARG00000077637,no,zygotic,7,ENSDARG00000077637:UTR2,0,0,0,0,0,others
ENSDARG00000077639,no,maternal,not_assigned,ENSDARG00000077639:UTR5,0,0,0,0,0,others
ENSDARG00000077650,no,maternal,not_assigned,ENSDARG00000077650:UTR4,0,0,0,0,0,others
ENSDARG00000077664,no,maternal,not_assigned,ENSDARG00000077664:UTR2,0,0,0,0,0,others
ENSDARG00000077677,no,maternal,not_assigned,ENSDARG00000077677:UTR1,0,0,0,0,1,putative_targets
ENSDARG00000077686,no,maternal,not_assigned,ENSDARG00000077686:UTR4,0,0,1,0,0,putative_targets
ENSDARG00000077694,no,maternal,not_assigned,ENSDARG00000077694:UTR12,0,0,0,0,1,putative_targets
ENSDARG00000077717,no,maternal_zygotic,4,ENSDARG00000077717:UTR8,0,0,0,0,0,others
ENSDARG00000077722,no,maternal,not_assigned,ENSDARG00000077722:UTR6,0,0,0,0,0,others
ENSDARG00000077726,no,zygotic,5,ENSDARG00000077726:UTR2,0,0,0,0,0,others
ENSDARG00000077728,no,maternal,not_assigned,ENSDARG00000077728:UTR2,0,0,0,0,0,others
ENSDARG00000077732,no,maternal_zygotic,4,ENSDARG00000077732:UTR1,0,0,0,0,0,others
ENSDARG00000077737,no,maternal,not_assigned,ENSDARG00000077737:UTR3,0,0,2,0,1,putative_targets
ENSDARG00000077751,no,maternal_zygotic,5,ENSDARG00000077751:UTR5,0,1,0,0,0,putative_targets
ENSDARG00000077760,no,maternal,not_assigned,ENSDARG00000077760:UTR1,0,0,0,0,0,others
ENSDARG00000077769,no,maternal_zygotic,4,ENSDARG00000077769:UTR3,0,1,1,0,0,putative_targets
ENSDARG00000077776,no,maternal_zygotic,4,ENSDARG00000077776:UTR5,0,0,0,0,0,controls
ENSDARG00000077777,no,maternal_zygotic,4,ENSDARG00000077777:UTR4,0,0,0,0,0,controls
ENSDARG00000077791,no,maternal,not_assigned,ENSDARG00000077791:UTR3,0,0,0,0,1,putative_targets
ENSDARG00000077804,no,maternal,not_assigned,ENSDARG00000077804:UTR2,0,0,0,0,0,others
ENSDARG00000077810,no,maternal,not_assigned,ENSDARG00000077810:UTR2,0,1,0,0,0,known_target
ENSDARG00000077811,no,zygotic,4,ENSDARG00000077811:UTR2,0,1,0,1,0,putative_targets
ENSDARG00000077815,no,maternal_zygotic,5,ENSDARG00000077815:UTR3,0,0,0,0,0,others
ENSDARG00000077818,no,maternal,not_assigned,ENSDARG00000077818,0,0,0,0,0,others
ENSDARG00000077822,no,maternal_zygotic,7,ENSDARG00000077822:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000077823,no,maternal,not_assigned,ENSDARG00000077823:UTR3,0,0,1,1,0,putative_targets
ENSDARG00000077828,no,zygotic,7,ENSDARG00000077828:UTR1,0,0,0,0,0,others
ENSDARG00000077830,no,maternal_zygotic,4,ENSDARG00000077830:UTR4,0,1,0,1,0,putative_targets
ENSDARG00000077842,no,maternal_zygotic,6,ENSDARG00000077842:UTR2,0,1,0,0,0,putative_targets
ENSDARG00000077847,no,maternal,not_assigned,ENSDARG00000077847:UTR5,0,0,0,0,0,others
ENSDARG00000077850,no,maternal_zygotic,6,ENSDARG00000077850:UTR4,0,0,0,0,0,controls
ENSDARG00000077855,no,zygotic,6,ENSDARG00000077855:UTR8,0,0,0,0,0,others
ENSDARG00000077859,no,maternal_zygotic,7,ENSDARG00000077859:UTR2,0,0,0,0,0,controls
ENSDARG00000077860,no,maternal_zygotic,6,ENSDARG00000077860:UTR3,0,0,0,0,0,others
ENSDARG00000077870,no,maternal_zygotic,5,ENSDARG00000077870:UTR4,0,0,0,0,0,others
ENSDARG00000077883,no,maternal_zygotic,5,ENSDARG00000077883:UTR4,0,0,1,0,0,putative_targets
ENSDARG00000077897,no,maternal,not_assigned,ENSDARG00000077897:UTR2,0,0,2,1,1,putative_targets
ENSDARG00000077901,no,maternal,not_assigned,ENSDARG00000077901:UTR3,0,0,0,0,0,others
ENSDARG00000077906,no,maternal_zygotic,4,ENSDARG00000077906:UTR3,0,0,1,1,2,putative_targets
ENSDARG00000077911,no,maternal,not_assigned,ENSDARG00000077911:UTR9,0,0,0,0,0,others
ENSDARG00000077912,no,maternal,not_assigned,ENSDARG00000077912:UTR6,0,0,2,0,0,putative_targets
ENSDARG00000077926,no,maternal_zygotic,6,ENSDARG00000077926:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000077943,no,maternal_zygotic,6,ENSDARG00000077943:UTR1,1,0,0,0,0,putative_targets
ENSDARG00000077946,no,maternal,not_assigned,ENSDARG00000077946:UTR2,0,0,0,1,2,putative_targets
ENSDARG00000077948,no,maternal_zygotic,5,ENSDARG00000077948:UTR5,0,0,1,1,0,putative_targets
ENSDARG00000077950,no,maternal_zygotic,5,ENSDARG00000077950:UTR3,0,0,0,0,1,putative_targets
ENSDARG00000077955,no,maternal,not_assigned,ENSDARG00000077955:UTR1,0,0,1,0,0,putative_targets
ENSDARG00000077967,no,maternal,not_assigned,ENSDARG00000077967:UTR8,0,0,1,0,0,putative_targets
ENSDARG00000078006,no,zygotic,6,ENSDARG00000078006:UTR6,0,0,0,2,1,putative_targets
ENSDARG00000078014,no,maternal_zygotic,7,ENSDARG00000078014:UTR5,0,0,0,0,0,controls
ENSDARG00000078042,no,maternal_zygotic,5,ENSDARG00000078042:UTR3,0,0,0,0,1,putative_targets
ENSDARG00000078055,no,maternal,not_assigned,ENSDARG00000078055:UTR2,0,0,0,0,0,controls
ENSDARG00000078059,no,maternal_zygotic,7,ENSDARG00000078059:UTR2,0,0,0,0,0,others
ENSDARG00000078069,no,maternal_zygotic,4,ENSDARG00000078069:UTR5,0,0,0,0,0,others
ENSDARG00000078073,no,maternal_zygotic,7,ENSDARG00000078073:UTR15,0,0,0,0,0,others
ENSDARG00000078075,no,maternal_zygotic,5,ENSDARG00000078075:UTR2,0,0,0,0,0,others
ENSDARG00000078077,no,maternal,not_assigned,ENSDARG00000078077:UTR4,0,0,0,0,0,others
ENSDARG00000078083,no,maternal_zygotic,6,ENSDARG00000078083:UTR1,0,0,0,0,0,others
ENSDARG00000078095,no,maternal,not_assigned,ENSDARG00000078095:UTR3,0,0,0,1,1,putative_targets
ENSDARG00000078105,no,maternal,not_assigned,ENSDARG00000078105:UTR2,0,0,0,0,0,others
ENSDARG00000078106,no,maternal_zygotic,7,ENSDARG00000078106:UTR4,0,0,0,0,0,others
ENSDARG00000078109,no,maternal,not_assigned,ENSDARG00000078109:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000078113,no,maternal_zygotic,7,ENSDARG00000078113:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000078118,no,maternal_zygotic,5,ENSDARG00000078118:UTR3,0,0,0,1,0,putative_targets
ENSDARG00000078130,no,maternal_zygotic,6,ENSDARG00000078130:UTR9,0,0,0,0,0,others
ENSDARG00000078133,no,maternal_zygotic,6,ENSDARG00000078133:UTR3,0,0,1,0,1,putative_targets
ENSDARG00000078136,no,maternal,not_assigned,ENSDARG00000078136:UTR3,0,0,0,0,0,others
ENSDARG00000078138,no,zygotic,6,ENSDARG00000078138:UTR5,0,0,0,0,0,others
ENSDARG00000078164,no,maternal_zygotic,5,ENSDARG00000078164:UTR4,0,0,0,0,0,controls
ENSDARG00000078166,no,maternal_zygotic,5,ENSDARG00000078166:UTR3,0,0,0,0,0,others
ENSDARG00000078172,no,maternal_zygotic,6,ENSDARG00000078172:UTR2,0,0,0,1,5,putative_targets
ENSDARG00000078179,no,maternal,not_assigned,ENSDARG00000078179:UTR4,0,0,1,0,0,putative_targets
ENSDARG00000078186,no,maternal,not_assigned,ENSDARG00000078186:UTR7,0,0,0,0,0,others
ENSDARG00000078216,no,maternal_zygotic,7,ENSDARG00000078216:UTR3,0,0,0,0,1,putative_targets
ENSDARG00000078233,no,maternal_zygotic,5,ENSDARG00000078233:UTR10,0,0,0,0,2,putative_targets
ENSDARG00000078285,no,maternal,not_assigned,ENSDARG00000078285:UTR8,0,0,0,1,1,putative_targets
ENSDARG00000078308,no,zygotic,5,ENSDARG00000078308:UTR5,0,0,0,0,1,putative_targets
ENSDARG00000078310,no,maternal_zygotic,5,ENSDARG00000078310:UTR2,0,0,0,0,0,others
ENSDARG00000078315,no,maternal,not_assigned,ENSDARG00000078315:UTR3,0,0,0,0,0,controls
ENSDARG00000078326,no,maternal,not_assigned,ENSDARG00000078326:UTR3,0,0,1,0,1,putative_targets
ENSDARG00000078328,no,maternal,not_assigned,ENSDARG00000078328:UTR6,0,0,0,2,0,putative_targets
ENSDARG00000078333,no,maternal_zygotic,not_assigned,ENSDARG00000078333:UTR7,0,0,0,1,0,putative_targets
ENSDARG00000078335,no,maternal,not_assigned,ENSDARG00000078335:UTR6,0,0,0,1,0,known_target
ENSDARG00000078348,no,maternal,not_assigned,ENSDARG00000078348:UTR4,0,0,0,0,0,others
ENSDARG00000078352,no,zygotic,7,ENSDARG00000078352:UTR2,0,0,0,0,0,others
ENSDARG00000078355,no,maternal_zygotic,5,ENSDARG00000078355:UTR2,0,0,0,0,0,controls
ENSDARG00000078381,no,maternal_zygotic,6,ENSDARG00000078381:UTR2,0,0,1,2,0,putative_targets
ENSDARG00000078383,no,maternal_zygotic,6,ENSDARG00000078383:UTR3,0,0,0,0,0,controls
ENSDARG00000078386,no,maternal_zygotic,7,ENSDARG00000078386:UTR9,0,0,0,0,0,others
ENSDARG00000078389,no,maternal,not_assigned,ENSDARG00000078389:UTR2,0,0,0,0,0,others
ENSDARG00000078394,no,maternal,not_assigned,ENSDARG00000078394:UTR1,0,0,0,0,0,others
ENSDARG00000078416,no,zygotic,7,ENSDARG00000078416:UTR2,0,1,0,0,1,putative_targets
ENSDARG00000078419,no,zygotic,4,ENSDARG00000078419:UTR4,0,0,0,0,1,putative_targets
ENSDARG00000078423,no,zygotic,not_assigned,ENSDARG00000078423:UTR3,0,0,0,0,0,others
ENSDARG00000078430,no,maternal_zygotic,6,ENSDARG00000078430:UTR7,0,0,0,1,0,putative_targets
ENSDARG00000078433,no,maternal_zygotic,5,ENSDARG00000078433:UTR4,0,0,0,0,1,putative_targets
ENSDARG00000078435,no,maternal_zygotic,4,ENSDARG00000078435:UTR7,0,0,0,0,0,others
ENSDARG00000078441,no,maternal,not_assigned,ENSDARG00000078441:UTR3,0,0,0,1,0,putative_targets
ENSDARG00000078442,no,maternal_zygotic,7,ENSDARG00000078442:UTR3,0,0,0,1,0,putative_targets
ENSDARG00000078447,no,maternal,not_assigned,ENSDARG00000078447,0,0,0,0,0,others
ENSDARG00000078458,no,maternal_zygotic,not_assigned,ENSDARG00000078458:UTR3,0,0,1,0,0,putative_targets
ENSDARG00000078459,no,maternal,not_assigned,ENSDARG00000078459:UTR2,1,0,1,0,1,putative_targets
ENSDARG00000078473,no,maternal_zygotic,4,ENSDARG00000078473:UTR2,0,0,0,0,0,others
ENSDARG00000078492,no,maternal,not_assigned,ENSDARG00000078492:UTR2,0,0,0,0,0,controls
ENSDARG00000078497,no,maternal_zygotic,6,ENSDARG00000078497:UTR4,0,0,0,0,0,others
ENSDARG00000078500,no,maternal,not_assigned,ENSDARG00000078500:UTR3,0,0,0,0,0,others
ENSDARG00000078502,no,maternal,not_assigned,ENSDARG00000078502:UTR3,0,0,0,0,0,controls
ENSDARG00000078507,no,maternal_zygotic,5,ENSDARG00000078507:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000078512,no,maternal,not_assigned,ENSDARG00000078512:UTR3,0,0,0,1,1,putative_targets
ENSDARG00000078518,no,zygotic,5,ENSDARG00000078518:UTR2,0,0,0,0,0,others
ENSDARG00000078520,no,maternal_zygotic,6,ENSDARG00000078520:UTR9,0,0,0,0,1,putative_targets
ENSDARG00000078523,no,maternal,not_assigned,ENSDARG00000078523:UTR6,0,0,1,0,1,putative_targets
ENSDARG00000078535,no,maternal,not_assigned,ENSDARG00000078535:UTR5,0,0,0,1,1,putative_targets
ENSDARG00000078546,no,maternal,not_assigned,ENSDARG00000078546:UTR2,0,0,0,0,0,others
ENSDARG00000078552,no,zygotic,4,ENSDARG00000078552:UTR3,0,0,0,0,0,others
ENSDARG00000078561,no,zygotic,6,ENSDARG00000078561:UTR1,0,0,0,1,1,putative_targets
ENSDARG00000078567,no,maternal_zygotic,7,ENSDARG00000078567:UTR4,0,0,0,1,0,putative_targets
ENSDARG00000078572,no,maternal_zygotic,5,ENSDARG00000078572:UTR3,0,0,0,0,1,putative_targets
ENSDARG00000078578,no,maternal_zygotic,5,ENSDARG00000078578:UTR3,0,0,0,1,1,putative_targets
